Entidade,Mês,Ano,Edicao,Texto
FIESP,Fevereiro,2018,30,"Um dos maiores entraves para o crescimento econômico do
Brasil é a precariedade da infraestrutura logística em todo o
nosso território. A grave crise financeira das últimas décadas
ceifou o investimento e, consequentemente, qualquer avanço
no setor. Não somente portos, aeroportos e ferrovias foram
afetados, mas também o modal mais importante, utilizado e
viável do país: a malha rodoviária. Estudos recentes mostram que o Brasil ocupava, em
2016, a 111ª. posição no ranking de 138 países que tiveram sua malha viária analisada pelo Fórum Econômico Mundial. De acordo com dados do Departamento Nacional de Infraestrutura de Transportes, DNIT, a
malha pavimentada representava apenas 12,2% dos 1,77
milhão de quilômetros de extensão rodoviária no país
em 2015. Segundo o Instituto Brasileiro de Geografia e
Estatística (IBGE), os serviços de transportes responderam por cerca de 4% dos custos operacionais totais na
indústria de transformação em 2014. Já na indústria de
mineração, esse peso foi superior a 14% do total. E esses
números continuam aumentando exponencialmente.
A falta de manutenção, ampliação, modernização e
planejamento deste modal provocou um aumento ainda maior dos custos econômicos, contribuindo para a
elevação do Custo Brasil e, consequentemente, para a
perda da competitividade interna e externa do país.
O grande desafio do setor é ser produtivo, mesmo com
uma malha deteriorada, defasada, insuficiente e inadequada para atender a demanda existente. Sabemos que,
para uma expansão efetiva e consistente da infraestrutura logística no Brasil, o planejamento estratégico e a
participação do setor privado são fundamentais, pois
proporcionam inovação e produtividade.
É sabido que não há crescimento econômico sustentável
sem infraestrutura eficiente, que atenda aos objetivos do
país. Minimizar o desperdício de recursos, viabilizar os
produtos, diminuir custos, integrar a população à economia nacional, por meio de modais de transportes que
interliguem as regiões do país é fundamental para que a
economia do Brasil comece a se movimentar para frente.
Nosso papel é fazer ecoar junto aos poderes constituídos, os reclamos que nos chegam das empresas por meio
de nossos sindicatos e fazer ver a importância de corrigir esse gargalo que atrapalha nossa competitividade e
encarece nossos processos."
FIESP,Dezembro,2017,29,"O Brasil viveu a mais grave crise de sua história nos dois últimos anos,
com perda acumulada de 8,6% no PIB, em um período de 11 trimestres,
o pior resultado já registrado, e elevado índice de desemprego, tendo
alcançado 13,7% do total da força do trabalho do país.
A percepção de que o Brasil teria dificuldade de reverter esse quadro no
curto prazo e voltasse a crescer, produzir e retomar o alto consumo foi
sentida em todos os setores.
Os últimos trimestres, porém, mostraram que começamos uma escalada ascendente. O PIB registrou alta, a indústria apresentou crescimento de
1,5% no acumulado de janeiro a setembro, primeiro resultado positivo desde 2013, houve gradativa melhora do crédito e do mercado de trabalho, redução do endividamento das empresas
e principalmente das famílias, queda da taxa de
juros, controle da inflação, aumento da confiança
do empresariado, além de o congresso começar a
implementar as reformas estruturais tão necessárias para a saída da crise.
Merecem destaque a medida que permitiu o saque
das contas inativas do FGTS e que impulsionou o
consumo -- cerca de R$ 40 bilhões --, as concessões e privatização de empresas públicas, a reforma
do teto dos gastos, que corrige os gastos públicos
pela inflação do ano anterior, aprovada em 2016,
e a sanção do texto da reforma trabalhista, em julho deste ano, pela qual trabalhamos fortemente e
que representa um grande avanço na construção de
relações trabalhistas modernas, que prestigia o diálogo entre empresas e trabalhadores, por meio dos
sindicatos. Esses são exemplos de medidas fundamentais para a melhora do ambiente de negócios,
para o aumento da produtividade e para a aceleração do crescimento econômico.
O ano de 2018 deverá ser de continuidade do cenário de recuperação econômica, com o consumo
sendo o principal vetor dessa retomada da atividade, e na aceleração do crescimento do PIB."
FIESP,Outubro,2017,28,"O Brasil precisa de 13 milhões de empregos, para já! Pode parecer muito, e é. Mas com vontade, convergência de ações e conhecimento chegaremos lá. Estamos saindo da pior recessão de nossa história e acredito que estamos no caminho certo.  No último dia 12 de setembro, por exemplo, a Fiesp, com a parceria de mais de 200 entidades representativas de 2 milhões de empresas, obteve um histórico consenso com os presidentes de cinco centrais sindicais em torno de um conjunto de propostas para retomada da economia e geração de empregos.   O documento com as medidas emergenciais foi entregue ao presidente da República e defende o acesso ao crédito mais barato, o parcelamento das dívidas, o aquecimento da construção civil, com a retomada das obras paralisadas e a redução mais célere das taxas  de juros, entre outras medidas. Saímos do encontro com o presidente da República, seus ministros e
presidentes da Câmara e do Senado com o
compromisso de que as recomendações serão
analisadas pelo Executivo e Legislativo. 
Além disso, as novas regras da legislação trabalhista, que entram em vigor a partir de novembro, também vão trazer mais oportunidades e segurança jurídica para empresários e
trabalhadores, seguindo no rumo da modernização do Brasil.  
Nós, da indústria, estamos trabalhando incansavelmente pela geração de empregos e pela
retomada do crescimento da economia. Convidamos a todos os que apostam no Brasil a
nos acompanhar nessa jornada."
FIESP,Setembro,2017,27,"Nos últimos meses, tenho me preocupado em ouvir os empreendedores brasileiros para entender o quanto os índices de recuperação da economia do país têm se refletido no dia a dia dos negócios. Afinal, de nada adianta o empresário ver no noticiário que a inflação está sob controle e que o poder de compra do consumidor está aumentando se ele não consegue perceber isso nas suas vendas e encomendas. Sabemos que o tempo de reação da economia não é imediato, principalmente depois de anos de decisões equivocadas, mas é preciso entender se estamos de fato no rumo certo. As respostas que recebo são animadoras. Já não há mais disposição em demitir, pelo contrário: as empresas estão mantendo seus funcionários e algumas já pensam em ampliar o quadro de pessoal. O faturamento, que já havia parado de cair, agora começa a crescer. Também recebo boas notícias de muitos empreendedores que se viam sem saída, voltaram a enxergar luz no fim do túnel. Há também outro fator positivo para os empresários: a aprovação da reforma trabalhista deve trazer uma nova realidade para as micro e pequenas empresas – que, como já apontei, são as responsáveis pelo maior volume de empregos criados nos últimos meses. Sem os entraves de uma legislação desgarrada da realidade, como é a atual, creio que essa tendência vai se tornar mais forte e os trabalhadores, por sua vez, terão maior segurança jurídica. Há um ditado que diz que a diferença entre o remédio e o veneno é a sua dose, e em economia isso faz todo o sentido. Todos nós sabíamos que seria preciso apertar os cintos, que o governo precisaria trabalhar com eficiência para reduzir gastos e também para encontrar fontes de recursos, como as concessões e o reparcelamento de dívidas tributárias. Essa é a dose certa. O veneno é extrapolar esse ajuste nas contas, partindo para a criação de mais impostos ou aumentando a alíquota de produtos que atingem diretamente o bolso do consumidor, como os combustíveis. Essa não é a saída que queremos. Por isso, faço todo esse balanço: não quero aqui enxergar um copo “meio cheio”, mas sim deixar claro que, no nosso entendimento, o Brasil está seguindo o rumo certo e nós não podemos nos desviar. "
FIESP,Junho,2017,26,"O avanço da tecnologia deixou de ser
coisa do futuro e já está transformando a indústria. Uma grande revolução
está ocorrendo no mundo da produção.
Modernas tecnologias da informação e
da comunicação estão alterando radicalmente as diversas áreas de produção.
A Indústria 4.0, como está sendo chamada por cientistas e industriais, exige
soluções personalizadas, foco na diversidade de cliente, controle de custos e
olho no mercado global. A mudança tecnológica chega para a indústria
com a mesma importância da chegada do motor a vapor, por exemplo. É tempo de redefi nir
negócios, buscar novas formas de agregar valor às
empresas e estar atento às mudanças que ocorrem
cada vez mais rapidamente.
Considerada a quarta revolução industrial, a
indústria 4.0 faz com que as empresas repensem seus conceitos e estratégias de negócios e
busquem conhecimentos tecnológicos que possam integrá-las aos mais diversos setores. Elas
precisam estar preparadas para conviver com
tecnologias como inteligência artifi cial, robótica,
nanotecnologia, impressão 3D e biotecnologia.
Quem se adaptar mais rapidamente, usufruirá dos
benefícios e facilidades dessas inovações, uma vez
que a fronteira entre o mundo físico e o digital se
torna mais ampla e efi caz, sistemas de automação
são conectados e transformam as plantas tradicionais em fábricas inteligentes. A tecnologia garante rapidez em processamento de informação e
distribuição em tempo real, o que resulta em mudanças radicais nas empresas. O chão de fábrica está mudando. Sistemas inteligentes de manufaturas são integrados aos bancos de dados das plantas industriais e as informações poderão
ser acessadas a qualquer tempo, de qualquer lugar.
Flexibilidade, inovação, sustentabilidade, produtividade e qualidade são fundamentais para
que as empresas entrem na era da automação, do
trabalho colaborativo entre diversas áreas e do
aprendizado contínuo de toda equipe.
A sobrevivência das empresas depende desse entendimento, porque o mundo está mudando, e a
forma de fabricar e comercializar produtos, também. E essa nova realidade irá transformar setores e perfi l dos trabalhadores.
Menos força física, mais conhecimento intelectual.
O mouse fará o trabalho de uma chave-inglesa.
Mas quem comandará o mouse será o trabalhador
e sua força sempre insubstituível."
FIESP,Abril,2017,25,"O Brasil começou o ano de 2017 com o grande desafio de
reconstruir sua capacidade de crescer. Tudo indica que estamos no caminho certo para isso. A primeira tarefa, no
curto prazo, é equilibrar as finanças públicas. Demos um
importante passo com a readequação do gasto público, o
que está contemplado na chamada Lei do Teto, que limita o
crescimento das despesas do governo. Ela precisa ser seguida pela reforma da Previdência e por uma série de outras
reformas, que vão corrigir distorções que tolhem o bom
funcionamento da economia.
O país como um todo, e os empresários em particular, sofrem com os custos adicionais na economia, compostos
pela soma do excesso de tributação, da burocracia para o
pagamento de impostos, do elevadíssimo custo de capital,
da insegurança jurídica, do custo e da inefi ciência da infraestrutura nacional, do câmbio volátil e sobrevalorizado por longos períodos. Esse conjunto de características negativas é
o que se apelidou de Custo Brasil.
Com a lição de casa feita no caso dos gastos, fi cam criadas
as bases para no médio prazo combater o Custo Brasil. Isso é
essencial para aumentar a competitividade do país e permitir
a recuperação de sua indústria.
A primeira das grandes reformas, a base do ajuste, é a Emenda Constitucional que estabelece o Novo Regime Fiscal para a
União. Seu mecanismo básico é um teto global para as despesas
da União, que a cada ano poderá gastar, no máximo, o que gastou
no ano anterior corrigido pela infl ação do mesmo período. Isso
quer dizer que, assim que a infl ação se estabilizar, as despesas da
União pararão de crescer em termos reais. Essa regra terá vigência máxima de 20 anos e poderá ser revista em 10 anos, por meio
de lei ordinária, ou seja, sem nova alteração da Constituição. Inédita na história das finanças públicas brasileiras, a regra que limita o crescimento de gastos é
realidade em outros países. A importância do
Novo Regime Fiscal e os motivos que embasaram
sua aprovação só pode ser entendida se olharmos
para o comportamento das finanças públicas nos
últimos anos. Entre 1997 e 2015, as despesas do governo federal cresceram, em termos reais, 6,1% ao
ano, enquanto o PIB cresceu em média 2,6%. Ou
seja, as despesas cresceram numa velocidade mais
de duas vezes maior do que a economia nacional,
que é a própria base para arrecadação de impostos.
Essa situação é obviamente insustentável.
Para fechar as contas, o governo quase sempre
apelava para criação de impostos ou para aumento de alíquotas dos tributos existentes. Esse foi o
caso da CMPF e do PIS/COFINS, por exemplo.
Além disso, o processo de formalização no mercado de trabalho e o boom de commodities também contribuíram para que a arrecadação do governo crescesse.
Quando a economia brasileira começou a desacelerar, em 2014, ficou evidente a insustentabilidade
do crescimento das despesas. O resultado primário do governo federal, que nos anos anteriores esteve na faixa dos R$ 70 bilhões positivos, se
transformou num déficit de R$ 170,5 bilhões. A
dívida bruta, que equivalia a 53% do PIB no início
de 2014, deve encerrar 2016 perto de 74% do PIB.
O ajuste fiscal é absolutamente necessário, mas a
sociedade brasileira não admite que seja realizado, de novo, pelo aumento de impostos. Se não
for corrigida a trajetória das despesas públicas,
dificilmente poderemos pensar em crescimento
econômico nos próximos anos, já que a incerteza sobre a viabilidade fiscal do Estado brasileiro
continuará afastando investimentos. E a indústria
brasileira precisa de confiança na economia para
investir, crescer, gerar empregos e contribuir positivamente com o crescimento do Brasil.
Nossos sindicatos filiados estão conscientes de
seu importante papel como atores nesse contexto,
fornecendo subsídios para que nossas intervenções sejam sempre positivas e alinhadas com esse
novo momento."
FIESP,Fevereiro,2017,24,"Nossa democracia deu sinais claros de vitalidade, as instituições funcionaram em sua plenitude e a sociedade brasileira mostrou grande amadurecimento nesses tempos difíceis que atravessamos no ano de 2016. Passamos por um processo de impeachment rigorosamente conduzido dentro das regras do Estado Democrático de Direito. Esse foi um primeiro passo para superar a explosiva combinação de crise política e econômica, que nos sufocaram e deixaram seu rastro de destruição – por exemplo, um saldo de mais de 12 milhões de desempregados em todo o país. Ainda há muito a fazer, mas tenho esperanças de que no ano
que se iniciou possamos caminhar com menos sobressaltos.
Só sairemos de vez desse longo túnel escuro da crise quando
a economia começar a se recuperar. Para isso, temos que ter
coragem de tomar as fortes medidas necessárias para colocar
as contas públicas nos trilhos.
No campo da iniciativa privada, depois de dois anos consecutivos de forte recessão, a economia dá sinais de caminhar
para a recuperação, mesmo que modesta. O agronegócio, diferentemente de outros setores da indústria, é o primeiro a
retomar o patamar de otimismo. Uma nova safra recorde de
grãos no Brasil, de 215 milhões de toneladas, foi projetada
pela Conab em seu último relatório. Houve um crescimento
de mais de 15% em relação à produção anterior, vindo dos
ganhos de produtividade das lavouras de soja e milho. Um
resultado e tanto!
As boas notícias também contam com a importante colaboração dos setores sucroenergético e da laranja, com resultados
extremamente favoráveis, em particular para o PIB do agronegócio do estado de São Paulo.
Para que o agronegócio continue sendo uma das bases mais
consistentes da economia brasileira, é fundamental que o
governo faça os ajustes necessários, para que os períodos de
incerteza não impactem nas cadeias produtivas e esfriem os
investimentos no agronegócio como um todo.
Neste contexto é de vital importância que a FIESP e seus
sindicatos filiados estejam atentos e prontos para subsidiar
as indústrias com informações e conhecimento auxiliem a
transpor o cenário da crise e impulsar no círculo virtuoso do
crescimento .
É fundamental, acima de tudo, que a sociedade, as forças
produtivas e os homens públicos deixem de lado os projetos
pessoais, as disputas mesquinhas de poder, as ideologias e o
preconceito que tanto dividiram o país nos últimos tempos
para se unir em torno do projeto de reconstrução do Brasil.
Devemos isso aos nossos filhos, aos nossos netos, ao futuro
que está em nossas mãos."
FIEC,Novembro,2019,131,"A defesa intransigente da indústria sempre guiou os passos
desta Federação. Sua criação foi impulsionada pelos industriais cearenses, e segue reconhecida desde 1950. Para manter seu
compromisso, todas as ferramentas que possam auxiliar nesta
luta são muito bem vindas. Ferramentas como a Revista da FIEC.
Um instrumento para análise, para fomentar discussões, expor
nosso percurso, para disseminar conhecimento, para fortalecer a
solidariedade empreendedora.
Acreditamos que a ampla divulgação dos esforços, das realizações e das conquistas dos que fazem esta instituição, e das indústrias que representa, vale como agente multiplicador de ideias, de
boas práticas, de entendimentos.
Vivemos a era da indústria 4.0, das tecnologias de inteligência
artificial, da inovação disruptiva. O Ceará, através de seu parque industrial, tem que, não só estar preparado para este novo momento,
mas, sim, sair na frente buscando qualidade, preço, novos mercados,
novo posicionamento.
É preciso investir em inovação e pesquisa. É preciso investir na
aquisição de conhecimento. Um dos caminhos apresentados pela
FIEC é o Observatório da Indústria. Um valioso instrumento da FIEC
na busca do desenvolvimento industrial do Ceará. Através da coleta, do tratamento e da produção de conhecimento especializado,
permite a interação e o aproveitamento de oportunidades e geração
de negócios.
A FIEC também se mantém vigilante a todas as movimentações
e transformações político/econômicas que podem afetar o mercado,
como a reforma tributária. Estaremos sempre atuantes, junto à classe política, em defesa da indústria cearense.
Nessa casa eu aprendi o valor do associativismo empresarial. O
real significado da solidariedade empreendedora. Evoluí como industrial, como homem de negócios mas, fundamentalmente, como
cidadão comprometido com o desenvolvimento do meu Estado.
Que, até 2024, junto com toda a equipe FIEC, sejamos fortes instrumentos de propagação da informação para uma Federação das
Indústrias do Estado do Ceará cada vez mais forte e unida."
FIEC,Abril,2019,130,"A edição da Revista da FIEC traz a cobertura de um momento histórico
da entidade que foi a eleição por aclamação de Ricardo Cavalcante à
presidência da instituição. Em pleito marcado pela harmonia e a confluência
de ideias em torno do objetivo maior da Federação das Indústrias, todos
os sindicatos votantes reafirmaram o compromisso de fortalecimento da
FIEC, demonstrando a união existente atualmente. Acompanhe a cobertura
completa deste evento em nossas páginas.
Outra importante matéria é a que aborda o Índice FIEC de Inovação por
estados, documento elaborado pelo Observatório da Indústria da FIEC
traçando um panorama fiel do cenário da inovação por unidades da
federação. Este trabalho obteve ampla repercussão nos principais veículos
de imprensa do país, confirmando a credibilidade que o Observatório já
adquiriu para além das fronteiras do nosso estado.
A Revista mostra ainda dois destaques envolvendo o SESI e o SENAI no Ceará.
Podemos comemorar a ampliação do modelo de escolas que integram o
ensino básico e o profissionalizante com a chegada em Sobral das escolas
SESI/SENAI que já são referência no Brasil. Conheça também detalhes da
parceria com a Enel para a criação de uma unidade de qualificação com
investimentos na ordem de R$ 10 milhões. Veja tudo isso e muito mais."
FIEC,Fevereiro,2019,129,"A Revista da FIEC deste mês vem com uma edição especial para homenagear
os três agraciados com a Medalha do Mérito Industrial, que são Elisa
Gradvohl Bezerra, Edson Queiroz Neto e Élcio Batista. Nomes que dignificam
a comenda e servem de estímulo para a indústria cearense continuar sua
luta em prol do desenvolvimento do Ceará. Elisa é a representação da força
da mulher empreendedora, tendo sua trajetória marcada pelo desbravar tão
próprio do empresário do Ceará. Edson Neto, por sua vez, personifica por
meio de sua geração, uma das maiores referências da indústria brasileira,
que foi Edson Queiroz, seu avô. Edson Neto é um exemplo de como a visão
de futuro de um jovem se adapta perfeitamente aos desafios impostos pelo
mercado a empresas já possuidoras de um longa trajetória de sucesso. Élcio
Batista, executivo do governo estadual, dignifica o cargo ao se permitir ao
diálogo com toda a sociedade, demonstrando que o exercício da função
pública jamais pode se dar de forma isolada, mas ouvindo as demandas de
todos para que a partir daí se possa fazer a síntese do que de fato venha a
beneficiar o conjunto da população."
FIEC,Dezembro,2018,128,"As recentes eleições no país com o recado expressado através do voto pelo eleitor, nos
legaram a esperança de que o Brasil passe a viver um novo tempo, e com ele, possamos
voltar a exercer a missão a nós confiada, que é trabalhar, produzir, gerar riqueza e bemestar à sociedade. Esse momento nos alenta, pois representa um sopro de ar puro em
comparação a tempos tão sombrios.
Os reflexos desse quadro já podem ser vistos nos indicadores econômicos e na confiança
da sociedade em melhores dias. Entre outras razões, esse cenário de otimismo reflete uma
redução das incertezas políticas, além de uma maior expectativa da implementação de
reformas estruturais na economia nacional.
Mas as condições dadas só se tornam realidade se de fato soubermos valer o recado dado nas
urnas. Os últimos tempos, se nos levaram ao fundo do poço, desmascararam falsos ídolos e
fizeram a sociedade amadurecer. É o momento, porém, de olharmos para frente, idealizarmos
projetos, e nos debruçarmos sobre questões que digam respeito ao desenvolvimento.
O Brasil amadureceu e a sociedade entendeu que o papel do Estado jamais poderá se
sobrepor à iniciativa individual como princípio de desenvolvimento da economia. Somos
nós, como empreendedores, que geramos emprego, riqueza e pagamos impostos, e já
passou a época de não sermos tratados com o respeito que merecemos.
É nesse sentido que conclamo todos a nos unirmos em torno de um projeto comum de
nação. Temos diante de nós uma grande oportunidade de virar a página da história e
entrarmos em um ciclo virtuoso de avanço, ampliando as possibilidades de empreender,
descomplicando a tributação, desburocratizando e estimulando a iniciativa privada.
Resta-nos entendermos essa mensagem de esperança, que ganha corpo nos mais variados
rincões deste país, como um chamado à responsabilidade para que continuemos a pensar
no Brasil como um país que tem tudo para se fazer grande, desde que nunca fuja da sua
verdadeira vocação, que é construir-se como povo pela sua capacidade natural para o
conhecimento e o trabalho."
